  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
142,    P-2605,   2023/02/23 13:07:51,           1-06,2,2.29,3.91,32.193,0.227,20688,-1,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677175979,0.227,0.19,0.542,0.164,155.376,-0.001,-0.009,3.71,97.483,25.201,1.092,62.178,0.875,0.123,0,0,0,"    
21.71",41.188,1,6,3,WassenaarRS,0,1
143,    P-2605,   2023/02/23 13:16:52,           1-06,3,2.427,4.135,34.027,0.245,20164,-1,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677176519,0.215,0.205,0.527,0.149,153.46,-0.001,-0.008,3.671,95.205,24.553,1.064,60.653,0.874,0.058,0,0,0,"    
21.76",40.875,1,6,3,WassenaarRS,0,1
144,    P-2605,   2023/02/23 13:25:52,           1-06,4,2.467,4.185,34.494,0.259,20250,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677177059,0.232,0.197,0.525,0.158,154.399,0,-0.008,3.682,95.678,24.559,1.064,60.696,0.875,-0.082,0,0,0,"    
21.78",40.562,1,6,3,WassenaarRS,0,1
145,    P-2605,   2023/02/23 13:34:52,           1-06,5,2.44,4.142,34.52,0.254,19897,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677177600,0.213,0.183,0.537,0.158,157.042,-0.001,-0.009,3.757,94.09,24.185,1.036,59.77,0.874,-0.042,0,0,0,"    
21.60",40.438,1,6,3,WassenaarRS,0,1
146,    P-2605,   2023/02/23 13:43:52,           1-06,6,2.41,4.123,34.539,0.234,19723,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677178139,0.216,0.182,0.507,0.159,155.366,-0.001,-0.008,3.716,93.303,24.102,1.019,59,0.874,-0.064,0,0,0,"    
21.75",40.938,1,6,3,WassenaarRS,0,1
147,    P-2605,   2023/02/23 13:52:53,           1-06,7,2.406,4.129,34.665,0.228,19941,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677178680,0.233,0.19,0.494,0.168,151.308,-0.001,-0.008,3.616,94.247,24.294,1.043,59.836,0.874,-0.009,0,0,0,"    
21.72",41.188,1,6,3,WassenaarRS,0,1
148,    P-2605,   2023/02/23 14:01:52,           1-06,8,2.431,4.154,34.697,0.239,19787,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677179220,0.219,0.198,0.503,0.156,153.516,-0.001,-0.007,3.662,93.555,24.175,1.024,59.333,0.876,-0.005,0,0,0,"    
21.80",40.875,1,6,3,WassenaarRS,0,1
149,    P-2605,   2023/02/23 14:10:51,           1-06,9,2.446,4.163,34.883,0.249,19909,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677179758,0.216,0.195,0.464,0.149,153.233,-0.001,-0.007,3.664,94.098,24.107,1.048,60.146,0.874,0.05,0,0,0,"    
21.73",40.562,1,6,3,WassenaarRS,0,1
150,    P-2605,   2023/02/23 14:19:52,           1-06,10,2.443,4.188,34.685,0.233,20307,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677180299,0.208,0.189,0.488,0.15,159.864,-0.001,-0.007,3.823,95.816,24.524,1.078,61.682,0.875,0.052,0,0,0,"    
21.68",40.5,1,6,1,WassenaarRS,0,1
151,    P-2605,   2023/02/23 14:28:51,           1-06,11,2.452,4.155,34.773,0.26,20599,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677180839,0.212,0.186,0.486,0.154,156.251,-0.001,-0.006,3.736,97.187,24.892,1.087,62.123,0.873,-0.016,0,0,0,"    
21.75",41.062,1,6,1,WassenaarRS,0,1
152,    P-2605,   2023/02/23 14:37:51,           1-06,12,2.447,4.165,34.31,0.249,20621,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677181378,0.23,0.209,0.504,0.164,152.125,0,-0.008,3.635,97.219,24.954,1.098,62.244,0.875,0.01,0,0,0,"    
21.73",41.312,1,6,1,WassenaarRS,0,1
153,    P-2605,   2023/02/23 14:46:51,           1-06,13,2.435,4.145,34.847,0.248,20141,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677181918,0.212,0.183,0.431,0.155,154.532,-0.001,-0.006,3.668,95.134,24.536,1.049,60.326,0.875,-0.064,0,0,0,"    
21.75",40.875,1,6,1,WassenaarRS,0,1
154,    P-2605,   2023/02/23 14:55:51,           1-06,14,2.442,4.148,34.86,0.253,19891,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677182459,0.215,0.184,0.456,0.153,154.99,-0.001,-0.006,3.706,94.035,24.038,1.047,60.276,0.874,0.014,0,0,0,"    
21.75",40.5,1,6,1,WassenaarRS,0,1
155,    P-2605,   2023/02/23 15:04:50,           1-06,15,2.44,4.159,34.91,0.246,20278,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677182998,0.221,0.19,0.459,0.154,158.973,0,-0.007,3.796,95.757,24.516,1.062,61.085,0.875,-0.047,0,0,0,"    
21.72",40.312,1,6,1,WassenaarRS,0,1
156,    P-2605,   2023/02/23 15:13:51,           1-06,16,2.421,4.137,34.947,0.238,20176,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677183538,0.229,0.206,0.47,0.159,157.391,-0.001,-0.006,3.76,95.298,24.421,1.062,60.797,0.874,-0.035,0,0,0,"    
21.78",40.875,1,6,1,WassenaarRS,0,1
157,    P-2605,   2023/02/23 15:22:51,           1-06,17,2.455,4.158,34.928,0.261,20021,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677184079,0.237,0.196,0.483,0.166,152.106,-0.001,-0.007,3.63,94.673,24.416,1.034,59.593,0.875,-0.104,0,0,0,"    
21.65",41.188,1,6,1,WassenaarRS,0,1
158,    P-2605,   2023/02/23 15:31:50,           1-06,18,2.458,4.164,34.963,0.261,20055,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677184618,0.217,0.178,0.457,0.156,154.355,0,-0.006,3.663,94.785,24.347,1.051,60.182,0.875,-0.054,0,0,0,"    
21.76",40.812,1,6,1,WassenaarRS,0,1
159,    P-2605,   2023/02/23 15:40:51,           1-06,19,2.432,4.163,35.004,0.235,20095,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677185159,0.214,0.19,0.46,0.15,157.302,-0.001,-0.006,3.753,94.954,24.349,1.056,60.436,0.876,-0.028,0,0,0,"    
21.80",40.438,1,6,1,WassenaarRS,0,1
160,    P-2605,   2023/02/23 15:49:51,           1-06,20,2.447,4.148,34.864,0.258,20467,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677185699,0.24,0.201,0.511,0.17,158.917,0,-0.007,3.795,96.609,24.844,1.071,61.23,0.875,-0.079,0,0,0,"    
21.82",40.375,1,6,1,WassenaarRS,0,1
161,    P-2605,   2023/02/23 15:58:51,           1-06,21,2.401,4.127,35.008,0.223,20162,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677186238,0.223,0.195,0.506,0.161,154.884,-0.001,-0.008,3.705,95.185,24.628,1.054,60.321,0.874,-0.006,0,0,0,"    
21.72",40.938,1,6,1,WassenaarRS,0,1
162,    P-2605,   2023/02/23 16:07:51,           1-06,22,2.423,4.143,35.037,0.238,20077,0,1,                                 USGS50,                                T1V6-ID2,                 H2O,1677186778,0.232,0.223,0.459,0.168,153.816,-0.002,-0.007,3.679,94.853,24.351,1.051,60.448,0.874,0.006,0,0,0,"    
21.69",41,1,6,1,WassenaarRS,0,1
163,    P-2606,   2023/02/23 16:17:49,           1-03,1,2.006,3.306,12.883,0.261,21122,-1,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677187377,0.233,0.189,0.4,0.164,158.242,0,-0.003,3.756,99.434,25.696,1.111,63.247,0.875,0.012,0,0,0,"    
21.85",40.625,1,3,2,WassenaarRS,0,1
164,    P-2606,   2023/02/23 16:26:49,           1-03,2,1.864,3.054,10.657,0.252,20924,-1,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677187917,0.21,0.183,0.428,0.151,159.156,0,-0.005,3.781,98.53,25.343,1.112,63.094,0.875,0.036,0,0,0,"    
21.68",40.375,1,3,2,WassenaarRS,0,1
165,    P-2606,   2023/02/23 16:35:49,           1-03,3,1.989,3.283,11.106,0.257,20325,-1,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677188456,0.209,0.191,0.414,0.155,156.917,0,-0.005,3.754,95.952,24.756,1.064,60.744,0.874,-0.053,0,0,0,"    
21.77",40.812,1,3,2,WassenaarRS,0,1
166,    P-2606,   2023/02/23 16:44:48,           1-03,4,1.993,3.276,11.043,0.264,20292,0,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677188996,0.219,0.181,0.42,0.156,154.466,-0.001,-0.003,3.696,95.821,24.654,1.062,60.855,0.874,-0.067,0,0,0,"    
21.83",41.062,1,3,2,WassenaarRS,0,1
167,    P-2606,   2023/02/23 16:53:48,           1-03,5,2.018,3.334,10.984,0.258,20231,0,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677189535,0.214,0.197,0.39,0.15,154.989,0,-0.003,3.701,95.523,24.613,1.056,60.711,0.875,-0.017,0,0,0,"    
21.78",40.688,1,3,2,WassenaarRS,0,1
168,    P-2606,   2023/02/23 17:02:48,           1-03,6,2.041,3.335,10.846,0.281,20234,0,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677190076,0.212,0.183,0.417,0.153,159.553,-0.001,-0.003,3.809,95.562,24.604,1.058,60.708,0.876,-0.087,0,0,0,"    
21.79",40.312,1,3,2,WassenaarRS,0,1
169,    P-2606,   2023/02/23 17:11:48,           1-03,7,1.985,3.279,10.898,0.255,20386,0,1,                              UltraBoil,                                T1V3-ID2,                 H2O,1677190615,0.205,0.173,0.44,0.151,159.465,0,-0.005,3.792,96.195,24.703,1.072,61.498,0.874,0.048,0,0,0,"    
21.62",40.562,1,3,2,WassenaarRS,0,1
170,    P-2607,   2023/02/23 17:21:47,           1-02,1,0.966,1.379,2.131,0.238,20730,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677191215,0.211,0.188,0.396,0.15,156.59,0,-0.002,3.739,97.632,25.257,1.096,62.513,0.875,0.086,0,0,0,"    
21.77",41.188,1,2,3,WassenaarRS,0,1
171,    P-2607,   2023/02/23 17:30:46,           1-02,2,0.824,1.117,0.641,0.234,21520,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677191754,0.225,0.182,0.401,0.169,156.213,0,-0.003,3.708,101.175,26.183,1.147,64.585,0.875,0.075,0,0,0,"    
21.84",41,1,2,3,WassenaarRS,0,1
172,    P-2607,   2023/02/23 17:39:45,           1-02,3,0.963,1.341,1.419,0.255,20202,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677192292,0.22,0.189,0.454,0.159,152.04,0,-0.004,3.628,95.34,24.668,1.06,60.661,0.876,0.006,0,0,0,"    
21.80",40.562,1,2,3,WassenaarRS,0,1
173,    P-2607,   2023/02/23 17:48:45,           1-02,4,0.959,1.334,1.352,0.255,20142,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677192833,0.227,0.207,0.418,0.162,161.846,-0.001,-0.003,3.863,95.087,24.551,1.057,60.573,0.876,0.06,0,0,0,"    
21.70",40.25,1,2,3,WassenaarRS,0,1
174,    P-2607,   2023/02/23 17:57:45,           1-02,5,0.957,1.334,1.279,0.252,20329,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677193372,0.203,0.183,0.387,0.146,160.944,-0.001,-0.001,3.842,95.917,24.828,1.062,60.977,0.876,0.032,0,0,0,"    
21.63",40.688,1,2,3,WassenaarRS,0,1
175,    P-2607,   2023/02/23 18:06:44,           1-02,6,0.94,1.341,1.297,0.232,20450,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677193912,0.196,0.177,0.424,0.14,152.814,-0.001,-0.005,3.629,96.447,25.046,1.066,61.127,0.874,0.033,0,0,0,"    
21.69",41.25,1,2,3,WassenaarRS,0,1
176,    P-2607,   2023/02/23 18:15:44,           1-02,7,0.97,1.337,1.248,0.264,20581,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1677194451,0.232,0.189,0.394,0.163,154.579,0,-0.004,3.668,97.047,25.177,1.072,61.421,0.875,-0.04,0,0,0,"    
21.78",41,1,2,3,WassenaarRS,0,1
177,    P-2608,   2023/02/23 18:25:43,           1-07,1,0.039,-0.361,3.256,0.23,20858,-1,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677195051,0.216,0.201,0.444,0.147,156.267,-0.001,-0.005,3.728,98.252,25.45,1.104,62.415,0.875,0.091,0,0,0,"    
21.74",40.5,1,7,4,WassenaarRS,0,1
178,    P-2608,   2023/02/23 18:34:42,           1-07,2,-0.058,-0.51,2.743,0.211,21148,-1,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677195590,0.224,0.19,0.391,0.159,162.391,0,-0.003,3.851,99.481,25.715,1.124,63.709,0.877,0.109,0,0,0,"    
21.69",40.312,1,7,4,WassenaarRS,0,1
179,    P-2608,   2023/02/23 18:43:43,           1-07,3,-0.017,-0.439,3.295,0.215,20394,-1,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677196130,0.235,0.193,0.414,0.162,161.08,-0.001,-0.003,3.824,96.197,24.916,1.069,61.029,0.875,0.06,0,0,0,"    
21.70",40.875,1,7,4,WassenaarRS,0,1
180,    P-2608,   2023/02/23 18:52:43,           1-07,4,-0.035,-0.461,3.385,0.208,20235,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677196670,0.214,0.181,0.427,0.155,153.446,0,-0.004,3.668,95.482,24.62,1.066,61.012,0.875,0.049,0,0,0,"    
21.78",41.188,1,7,4,WassenaarRS,0,1
181,    P-2608,   2023/02/23 19:01:42,           1-07,5,-0.004,-0.444,3.386,0.231,20379,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677197209,0.208,0.18,0.436,0.156,154.729,-0.001,-0.004,3.692,96.185,24.883,1.065,60.734,0.876,-0.051,0,0,0,"    
21.68",40.812,1,7,4,WassenaarRS,0,1
182,    P-2608,   2023/02/23 19:10:41,           1-07,6,0.011,-0.42,3.45,0.233,20517,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677197749,0.197,0.185,0.428,0.148,154.364,0,-0.005,3.68,96.772,24.941,1.082,61.529,0.876,0.054,0,0,0,"    
21.86",40.438,1,7,4,WassenaarRS,0,1
183,    P-2608,   2023/02/23 19:19:40,           1-07,7,-0.058,-0.491,3.423,0.201,20773,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677198288,0.24,0.186,0.394,0.174,159.143,-0.001,-0.004,3.799,97.783,25.561,1.086,62.012,0.876,0.077,0,0,0,"    
21.75",40.25,1,7,4,WassenaarRS,0,1
184,    P-2608,   2023/02/23 19:28:40,           1-07,8,-0.002,-0.421,3.414,0.22,20674,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677198827,0.225,0.195,0.44,0.156,160.394,-0.001,-0.004,3.831,97.444,25.283,1.082,61.733,0.874,0.05,0,0,0,"    
21.68",40.75,1,7,4,WassenaarRS,0,1
185,    P-2608,   2023/02/23 19:37:39,           1-07,9,0.012,-0.466,3.386,0.259,20522,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677199366,0.214,0.188,0.417,0.157,152.827,0,-0.004,3.651,96.792,25.135,1.074,61.078,0.875,0.028,0,0,0,"    
21.73",41.125,1,7,4,WassenaarRS,0,1
186,    P-2608,   2023/02/23 19:46:39,           1-07,10,0.005,-0.449,3.442,0.242,20606,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677199907,0.222,0.179,0.4,0.159,156.239,0,-0.004,3.711,97.088,25.114,1.092,62.02,0.875,0.13,0,0,0,"    
21.76",40.75,1,7,4,WassenaarRS,0,1
187,    P-2608,   2023/02/23 19:55:39,           1-07,11,-0.045,-0.492,3.481,0.215,20334,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677200447,0.224,0.192,0.421,0.16,159.122,0,-0.003,3.798,95.862,24.804,1.072,61.459,0.876,0.137,0,0,0,"    
21.83",40.312,1,7,4,WassenaarRS,0,1
188,    P-2608,   2023/02/23 20:04:39,           1-07,12,0.011,-0.451,3.418,0.25,20520,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677200987,0.222,0.198,0.409,0.149,159.654,0,-0.003,3.813,96.805,25.006,1.075,61.378,0.875,0.011,0,0,0,"    
21.75",40.438,1,7,4,WassenaarRS,0,1
189,    P-2608,   2023/02/23 20:13:39,           1-07,13,-0.013,-0.466,3.336,0.233,20625,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677201526,0.204,0.18,0.406,0.14,157.513,-0.001,-0.004,3.761,97.273,25.136,1.08,61.551,0.875,-0.014,0,0,0,"    
21.85",41,1,7,4,WassenaarRS,0,1
190,    P-2608,   2023/02/23 20:22:39,           1-07,14,-0.036,-0.479,3.466,0.217,20458,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677202066,0.229,0.186,0.444,0.168,155.152,0,-0.005,3.711,96.454,25.104,1.071,60.943,0.874,0.034,0,0,0,"    
21.68",41,1,7,4,WassenaarRS,0,1
191,    P-2608,   2023/02/23 20:31:39,           1-07,15,-0.032,-0.465,3.446,0.213,20353,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677202606,0.229,0.19,0.464,0.169,152.686,0,-0.005,3.622,95.974,24.94,1.067,60.94,0.876,0.083,0,0,0,"    
21.85",40.562,1,7,4,WassenaarRS,0,1
192,    P-2608,   2023/02/23 20:40:38,           1-07,16,0.005,-0.44,3.421,0.237,20248,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677203146,0.214,0.181,0.424,0.159,158.352,0,-0.004,3.785,95.549,24.832,1.057,60.515,0.875,0.062,0,0,0,"    
21.76",40.25,1,7,4,WassenaarRS,0,1
193,    P-2608,   2023/02/23 20:49:37,           1-07,17,-0.023,-0.468,3.402,0.224,20396,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677203685,0.219,0.197,0.411,0.157,156.932,0,-0.004,3.748,96.217,24.837,1.069,61.217,0.875,-0.016,0,0,0,"    
21.74",40.688,1,7,4,WassenaarRS,0,1
194,    P-2608,   2023/02/23 20:58:37,           1-07,18,-0.034,-0.489,3.372,0.225,20372,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677204224,0.229,0.185,0.408,0.171,152.583,0,-0.004,3.647,96.101,25.006,1.062,60.584,0.875,0.073,0,0,0,"    
21.77",41.188,1,7,4,WassenaarRS,0,1
195,    P-2608,   2023/02/23 21:07:36,           1-07,19,0.017,-0.447,3.344,0.254,20347,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677204764,0.21,0.198,0.41,0.143,154.474,0,-0.004,3.665,96.038,24.981,1.055,60.427,0.875,-0.021,0,0,0,"    
21.80",41,1,7,4,WassenaarRS,0,1
196,    P-2608,   2023/02/23 21:16:36,           1-07,20,-0.027,-0.453,3.416,0.213,20263,0,1,                                  Real_KD,                                T1V7-ID2,                 H2O,1677205304,0.23,0.197,0.462,0.162,154.122,-0.001,-0.006,3.679,95.606,24.708,1.064,60.937,0.875,0.048,0,0,0,"    
21.80",40.5,1,7,4,WassenaarRS,0,1
197,    P-2609,   2023/02/23 21:26:34,           1-08,1,-0.2,-0.799,2.194,0.222,20888,-1,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677205902,0.226,0.196,0.465,0.156,161.832,0,-0.006,3.859,98.329,25.528,1.104,62.674,0.876,0.053,0,0,0,"    
21.70",40.312,1,8,5,WassenaarRS,0,1
198,    P-2609,   2023/02/23 21:35:34,           1-08,2,-0.227,-0.88,1.675,0.237,20770,-1,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677206442,0.216,0.167,0.365,0.16,159.67,-0.001,-0.004,3.792,97.887,25.389,1.086,61.768,0.875,-0.044,0,0,0,"    
21.68",40.875,1,8,5,WassenaarRS,0,1
199,    P-2609,   2023/02/23 21:44:34,           1-08,3,-0.2,-0.819,2.026,0.233,20528,-1,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677206982,0.195,0.199,0.44,0.141,153.484,0,-0.005,3.664,96.806,25.107,1.076,61.231,0.875,0,0,0,0,"    
21.73",41.375,1,8,5,WassenaarRS,0,1
200,    P-2609,   2023/02/23 21:53:34,           1-08,4,-0.167,-0.781,2.069,0.246,20186,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677207522,0.199,0.164,0.383,0.152,150.86,0,-0.004,3.612,95.285,24.749,1.052,60.311,0.874,-0.001,0,0,0,"    
21.72",41.062,1,8,5,WassenaarRS,0,1
201,    P-2609,   2023/02/23 22:02:34,           1-08,5,-0.192,-0.795,2.142,0.228,20258,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677208061,0.207,0.186,0.431,0.14,153.269,0,-0.004,3.663,95.591,24.734,1.065,60.841,0.875,0.102,0,0,0,"    
21.76",40.625,1,8,5,WassenaarRS,0,1
202,    P-2609,   2023/02/23 22:11:32,           1-08,6,-0.231,-0.855,2.083,0.22,20365,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677208600,0.231,0.196,0.405,0.163,160.304,0,-0.004,3.829,96.054,24.746,1.075,61.411,0.875,0.018,0,0,0,"    
21.72",40.375,1,8,5,WassenaarRS,0,1
203,    P-2609,   2023/02/23 22:20:32,           1-08,7,-0.176,-0.814,2.101,0.254,20543,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677209139,0.216,0.194,0.42,0.156,158.99,0,-0.005,3.801,96.89,24.997,1.081,61.537,0.875,-0.018,0,0,0,"    
21.76",40.875,1,8,5,WassenaarRS,0,1
204,    P-2609,   2023/02/23 22:29:30,           1-08,8,-0.157,-0.801,2.039,0.266,20343,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677209678,0.223,0.197,0.418,0.158,153.235,0,-0.003,3.664,95.979,24.788,1.069,61.109,0.875,0.024,0,0,0,"    
21.80",41.25,1,8,5,WassenaarRS,0,1
205,    P-2609,   2023/02/23 22:38:30,           1-08,9,-0.19,-0.793,2.092,0.229,20443,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677210217,0.238,0.19,0.455,0.173,155.16,0,-0.004,3.679,96.44,25.033,1.075,60.786,0.875,0.009,0,0,0,"    
21.69",40.875,1,8,5,WassenaarRS,0,1
206,    P-2609,   2023/02/23 22:47:30,           1-08,10,-0.158,-0.796,2.116,0.262,20602,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677210757,0.206,0.183,0.426,0.153,156.863,0,-0.005,3.738,97.105,25.216,1.083,61.373,0.876,0.026,0,0,0,"    
21.79",40.438,1,8,5,WassenaarRS,0,1
207,    P-2609,   2023/02/23 22:56:28,           1-08,11,-0.21,-0.83,2.072,0.228,20616,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677211296,0.218,0.196,0.454,0.158,161.008,-0.001,-0.005,3.845,97.144,25.291,1.082,61.52,0.875,0.025,0,0,0,"    
21.79",40.562,1,8,5,WassenaarRS,0,1
208,    P-2609,   2023/02/23 23:05:28,           1-08,12,-0.153,-0.811,2.063,0.276,20656,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677211836,0.192,0.168,0.433,0.136,156.724,0,-0.004,3.72,97.362,25.372,1.077,61.23,0.875,-0.032,0,0,0,"    
21.77",41.062,1,8,5,WassenaarRS,0,1
209,    P-2609,   2023/02/23 23:14:28,           1-08,13,-0.19,-0.793,2.114,0.229,20548,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677212376,0.211,0.181,0.39,0.155,155.116,0,-0.003,3.686,96.859,25.223,1.073,61.117,0.875,-0.025,0,0,0,"    
21.76",41.188,1,8,5,WassenaarRS,0,1
210,    P-2609,   2023/02/23 23:23:29,           1-08,14,-0.187,-0.811,2.064,0.241,20333,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677212916,0.222,0.184,0.379,0.16,155.219,0,-0.003,3.687,95.935,24.883,1.066,60.786,0.875,0.037,0,0,0,"    
21.77",40.75,1,8,5,WassenaarRS,0,1
211,    P-2609,   2023/02/23 23:32:29,           1-08,15,-0.178,-0.792,2.142,0.24,20647,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677213457,0.203,0.18,0.392,0.147,159.211,0,-0.004,3.799,97.286,25.195,1.089,61.931,0.876,0.087,0,0,0,"    
21.82",40.375,1,8,5,WassenaarRS,0,1
212,    P-2609,   2023/02/23 23:41:28,           1-08,16,-0.198,-0.836,2.015,0.244,20661,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677213996,0.223,0.182,0.448,0.162,158.65,0,-0.004,3.79,97.37,25.335,1.079,61.613,0.875,0.044,0,0,0,"    
21.68",40.75,1,8,5,WassenaarRS,0,1
213,    P-2609,   2023/02/23 23:50:28,           1-08,17,-0.208,-0.829,2.064,0.23,20658,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677214536,0.23,0.202,0.407,0.157,154.028,0,-0.004,3.678,97.332,25.208,1.088,61.929,0.875,0.072,0,0,0,"    
21.75",41.312,1,8,5,WassenaarRS,0,1
214,    P-2609,   2023/02/23 23:59:29,           1-08,18,-0.208,-0.821,2.027,0.226,20289,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677215076,0.251,0.218,0.466,0.183,151.91,-0.001,-0.004,3.626,95.732,24.824,1.067,60.726,0.875,0.137,0,0,0,"    
21.72",41.375,1,8,5,WassenaarRS,0,1
215,    P-2609,   2023/02/24 00:08:29,           1-08,19,-0.196,-0.799,2.062,0.226,20218,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677215616,0.249,0.207,0.461,0.18,153.047,0,-0.004,3.654,95.409,24.811,1.054,60.395,0.874,0.071,0,0,0,"    
21.73",41.125,1,8,5,WassenaarRS,0,1
216,    P-2609,   2023/02/24 00:17:29,           1-08,20,-0.201,-0.802,2.077,0.222,20700,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677216156,0.227,0.184,0.395,0.171,159.394,0,-0.004,3.809,97.555,25.248,1.088,61.915,0.875,0.039,0,0,0,"    
21.81",40.812,1,8,5,WassenaarRS,0,1
217,    P-2609,   2023/02/24 00:26:29,           1-08,21,-0.136,-0.7,2.192,0.234,20793,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677216696,0.227,0.195,0.397,0.163,159.596,0,-0.003,3.79,97.932,25.385,1.095,62.282,0.875,0.049,0,0,0,"    
21.75",40.938,1,8,1,WassenaarRS,0,1
218,    P-2609,   2023/02/24 00:35:27,           1-08,22,-0.176,-0.788,2.168,0.241,20403,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677217235,0.219,0.198,0.425,0.155,153.546,-0.001,-0.004,3.664,96.201,24.927,1.072,61.136,0.875,0.078,0,0,0,"    
21.80",41.312,1,8,1,WassenaarRS,0,1
219,    P-2609,   2023/02/24 00:44:28,           1-08,23,-0.23,-0.835,2.092,0.212,20248,0,1,                                   VSMOW,                                T1V8-ID2,                 H2O,1677217775,0.221,0.197,0.477,0.157,150.286,0,-0.005,3.587,95.552,24.737,1.064,60.678,0.875,0.052,0,0,0,"    
21.67",41.25,1,8,1,WassenaarRS,0,1
